公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
杭州心书网络科技有限公司,心书,15-50人,天使轮,西湖区,python开发工程师,1-3年,本科,12k-18k,用你的手，敲出第一个自出版网站
杭州嘉云数据科技有限公司,Club Factory,150-500人,C轮,西湖区,Python 开发工程师,3-5年,本科,15k-25k,"弹性工作,周末双休"
即科金融信息服务（上海）有限公司,GeexFinance,150-500人,A轮,杨浦区,Python工程师,1-3年,本科,15k-30k,有挑战
北京基调网络股份有限公司,听云,150-500人,上市公司,朝阳区,Python研发工程师,3-5年,本科,17k-24k,上市公司 带薪年假 地铁周边
北京启明合心科技有限公司,合心科技,50-150人,B轮,海淀区,Python开发工程师,1-3年,本科,20k-35k,"大数据处理,自由度大,有挑战,公司午晚餐"
舞刀弄影文化传媒（厦门）有限公司,舞刀弄影,15-50人,天使轮,思明区,Python 工程师,1-3年,本科,15k-25k,"弹性工作,团队氛围好,前景广阔"
颐邦（北京）医院管理有限公司,颐邦科技,少于15人,天使轮,海淀区,Python研发工程师,1-3年,本科,15k-25k,"团队优秀,技术强,薪酬高,福利好"
上海众言网络科技有限公司,问卷网@爱调研,150-500人,B轮,徐汇区,Python开发师,3-5年,本科,15k-30k,"五险一金,季度旅游,节日福利,带薪年假"
上海速石信息科技有限公司,速石科技,少于15人,天使轮,杨浦区,python开发工程师,5-10年,本科,25k-40k,"精英团队,先进项目,环境优越,试用期全薪"
浙江天垂科技有限公司,TELETRAAN,15-50人,天使轮,滨江区,Python工程师,3-5年,本科,15k-30k,"弹性工作,硅谷团队,股权激励,全正版软件"
江曲投资咨询（上海）有限公司,Student.com,50-150人,C轮,静安区,Python开发工程师,3-5年,本科,15k-25k,活力团队，弹性工作，发展空间大
广州原力互娱网络科技有限公司,原力互娱,500-2000人,上市公司,天河区,python开发工程师,3-5年,大专,15k-20k,"上市公司,周末双休,包三餐,团队氛围好"
爱笔（北京）智能科技有限公司,Aibee,50-150人,天使轮,海淀区,Python开发工程师,3-5年,本科,20k-40k,"初创公司,技术驱动"
成都新希望金融科技有限公司,希望金科,150-500人,不需要融资,锦江区,Python工程师,3-5年,本科,15k-30k,"六险一金,实力平台,牛人团队,技术氛围好"
优维科技（深圳）有限公司,优维科技,50-150人,B轮,浦东新区,Python开发工程师—上海,1-3年,本科,10k-20k,"带薪年假,年度旅游,五险一金"
上海众言网络科技有限公司,问卷网@爱调研,150-500人,B轮,徐汇区,Python开发,3-5年,本科,15k-30k,"五险一金,季度旅游,生日会,带薪年假"
苏州睿小麟教育科技有限公司,NaturLing教育科技,少于15人,天使轮,工业园区,Python开发工程师,1-3年,本科,8k-12k,"人工智能,英语教育,互联网"
慧影医疗科技（北京）有限公司,慧影医疗,150-500人,C轮,海淀区,python工程师,3-5年,本科,15k-25k,"弹性工作,七险一金,十三薪"
北京木瓜移动科技股份有限公司,木瓜移动,150-500人,B轮,海淀区,Python开发工程师,1-3年,本科,8k-15k,"新项目,技术挑战大,定期分享,扁平化管理"
北京创新伙伴教育科技有限公司,智课网,500-2000人,B轮,海淀区,python开发工程师,1-3年,本科,10k-20k,七险一金、大牛带队
杭州美登科技股份有限公司,美登科技,15-50人,不需要融资,拱墅区,python研发工程师,1-3年,本科,15k-30k,"弹性工作,技术大神带,午餐补助,年度旅游"
南京硅基智能科技有限公司,硅基智能,150-500人,B轮,雨花台区,python开发工程师 （AI）,3-5年,本科,12k-20k,节假日福利、绩效奖金、双休、免费午餐
西安艾润物联网技术服务有限责任公司,艾润物联,150-500人,A轮,高新技术产业开发区,Python,1-3年,大专,8k-15k,竞争力的薪资，弹性工作时间和开放办公环境
浙江力太科技有限公司,力太科技,150-500人,C轮,滨江区,Python工程师,不限,本科,13k-25k,"六险一金,股票期权,带薪年假"
广州英荔教育科技有限公司,英荔教育,15-50人,不需要融资,天河区,Python软件工程师,1-3年,本科,9k-15k,双休 带薪假 年假 晋升大 妹子多 气氛融洽
轻易科技有限公司,轻易贷,2000人以上,上市公司,海淀区,Python开发工程师,3-5年,本科,15k-28k,"弹性工作制,扁平化管理,绩效奖金"
绫致时装（天津）有限公司,绫致时装（天津）有限公司,2000人以上,不需要融资,朝阳区,Python 开发工程师,5-10年,本科,18k-20k,发展前景好
北京闪银奇异科技有限公司,闪银奇异,500-2000人,D轮及以上,朝阳区,Python开发工程师,1-3年,本科,18k-35k,"全五险一金,牛人多,发展快,福利好"
亿可能源科技（上海）有限公司,亿可能源,50-150人,A轮,杨浦区,Python,3-5年,本科,15k-30k,技术大牛
北京启明合心科技有限公司,合心科技,50-150人,B轮,海淀区,中级python开发工程师,不限,本科,20k-35k,"领导好,不打卡,午晚餐,年底双薪"
上海众言网络科技有限公司,问卷网@爱调研,150-500人,B轮,工业园区,python开发,3-5年,本科,15k-30k,"带薪年假,定期体检,弹性时间,福利多多"
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,海淀区,Python研发工程师,1-3年,本科,15k-25k,"六险一金,节日福利,带薪休假,餐补"
上海莉莉丝科技股份有限公司,莉莉丝游戏,150-500人,不需要融资,闵行区,Python高级开发工程师,3-5年,本科,15k-25k,"零食饮料,五险一金,年终奖,境外团结"
万科物业发展股份有限公司,万科物业,2000人以上,不需要融资,福田区,python开发工程师,5-10年,本科,16k-18k,弹性工作、通讯补贴、自有食堂、年终激励
北京智水互娱科技有限公司,智水互娱,15-50人,不需要融资,东城区,Python开发工程师,1-3年,大专,20k-40k,"海外,高薪"
北京点石经纬科技有限公司,OKAY智慧教育,150-500人,B轮,海淀区,高级python工程师,5-10年,大专,20k-30k,"机会多多,平台好,领导好"
掌阅科技股份有限公司,掌阅,500-2000人,上市公司,朝阳区,高级Python研发工程师,3-5年,本科,25k-35k,"扁平化管理,福利待遇佳,学习氛围好,晋升空间大"
上海易路软件有限公司,易路,50-150人,A轮,高新区,Python开发工程师,3-5年,大专,8k-15k,弹性工时/年轻团队/人性管理/高端客户群
杭州酷汇网络技术有限公司,酷汇网络,15-50人,不需要融资,西湖区,python开发,1-3年,大专,8k-12k,"健康体检,五险一金,氛围友好,年终奖"
武汉嘟比科技有限公司,嘟比科技,15-50人,未融资,武昌区,Python开发工程师,5-10年,本科,14k-22k,地铁周边、年终绩效、带薪年假、境外旅游
链极智能科技（上海）有限公司,链极科技,15-50人,A轮,黄浦区,python开发工程师,3-5年,本科,15k-30k,"弹性工作制,做五休二,五险一金,节日礼金"
飞友科技有限公司,飞常准,150-500人,A轮,雨花台区,Python开发工程师（南京）,1-3年,本科,10k-18k,弹性工作
成都捷云智慧科技有限公司,捷云智慧,15-50人,不需要融资,高新区,Python,1-3年,本科,8k-10k,节日、生日福利、五险，绩效奖金、交通餐补
北京新工场投资顾问有限公司,她理财,50-150人,A轮,朝阳区,高级python开发工程师,1-3年,本科,15k-30k,互联网金融 无天花板 六险一金 期权激励
瞬联软件科技（北京）有限公司,瞬联软件科技（北京）有限公司,500-2000人,不需要融资,朝阳区,python开发,3-5年,本科,10k-18k,"七险一金,带薪年假,弹性工作,职位晋升"
上海众言网络科技有限公司,问卷网@爱调研,150-500人,B轮,工业园区,Python开发工程师,1-3年,本科,10k-20k,"五险一金,福利多多,晋升通道"
掌阅科技股份有限公司,掌阅,500-2000人,上市公司,朝阳区,Python研发工程师（中高级）,3-5年,本科,15k-25k,"管理扁平化,发展机会佳,薪资待遇好"
广州黑胡子游戏开发有限公司,BBGAME,50-150人,天使轮,天河区,python开发,3-5年,本科,10k-15k,"晋升快,薪资高,福利好,上司nice"
武汉猫鹰科技有限公司,猫头鹰团队,50-150人,A轮,江夏区,Python开发工程师,1-3年,本科,10k-15k,"年终奖金,五险一金,弹性时间,零食水果"
智线云科技（北京）有限公司,ZingFront智线,50-150人,A轮,广阳区,Python中级工程师,1-3年,本科,8k-10k,"五险一金,带薪年假,技术成长,晋升空间大"
乐山金蜜工业卫士服务股份有限公司,金蜜工业卫士,500-2000人,未融资,高新区,开发工程师（Python）,1-3年,本科,7k-13k,"五险一金,周末双休,不加班,办公环境优"
上海久耶供应链管理有限公司,九曳供应链,500-2000人,C轮,嘉定区,Python资深开发工程师,3-5年,本科,15k-30k,错过了阿里和华为，不要再错过九曳！！
陕西晟运通科技有限公司,晟运通科技,150-500人,未融资,雁塔区,Python工程师,1-3年,大专,8k-15k,"五险一金,法定双休,节日福利,平台晋升"
成都新希望金融科技有限公司,希望金科,150-500人,不需要融资,锦江区,Python高级工程师,5-10年,本科,20k-40k,"六险一金,实力平台,牛人团队,技术氛围好"
北京源清慧虹信息科技有限公司,源清慧虹,50-150人,B轮,海淀区,高级python研发工程师,3-5年,本科,20k-30k,"二次医疗,健身场所,福利补助"
武汉佰钧成技术有限责任公司,武汉佰钧成技术有限公司,2000人以上,不需要融资,洪山区,Android开发/java开发/python开发,1-3年,本科,7k-14k,周末双休，项目奖金，六险一金，定期体检
北京朗势科技有限公司,tataUFO,50-150人,B轮,海淀区,高级Python工程师,3-5年,本科,25k-35k,"8天年假,五险一金,扁平化管理,年终奖"
杭州康策网络科技有限公司,康策网络,50-150人,不需要融资,余杭区,python,1-3年,本科,8k-15k,"周末双休,五险一金,节假日福利,年终奖"
成都娄外科技有限公司,西瓜创客,50-150人,A轮,高新区,Python开发工程师,不限,不限,15k-30k,"包三餐,健身房,书籍,牛人分享"
武汉微思敦网络技术有限公司,微思敦,50-150人,不需要融资,南山区,高级Python开发工程师,5-10年,本科,20k-25k,"五险一金,周末双休,年终奖,出国游"
上海众言网络科技有限公司,问卷网@爱调研,150-500人,B轮,徐汇区,Python资深开发,3-5年,本科,12k-24k,"带薪年假,股票期权,下午茶,季度旅游"
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,福田区,资深python研发工程师,5-10年,本科,20k-40k,上市公司 发挥空间 折腾技术 牛人多
北京智合大方科技有限公司,客知音,15-50人,A轮,东城区,python工程师（ai）,不限,本科,20k-40k,人工智能；技术驱动；大牛带队；福利多多
国美金控投资有限公司,国美金控,2000人以上,未融资,朝阳区,python研发工程师,5-10年,本科,30k-40k,"大平台,新项目,领导卓越"
广府数字（深圳）股份有限公司,广府数字,15-50人,未融资,天河区,Python工程师,不限,大专,12k-18k,"打造千万级,原始股权,公司核心骨,报酬丰厚"
成都乐信圣文科技有限责任公司,乐信圣文,50-150人,B轮,高新区,中高级python 开发工程师,3-5年,本科,15k-30k,平台好 空间大
亿可能源科技（上海）有限公司,亿可能源,50-150人,A轮,杨浦区,高级Python开发,5-10年,本科,25k-35k,"部门负责人,核心成员"
达而观信息科技（上海）有限公司,达观数据,50-150人,B轮,海淀区,Python高级开发工程师,3-5年,本科,18k-36k,"团队技术强,发展空间大,人工智能"
广州市擎天柱网络科技有限公司,擎天柱,150-500人,不需要融资,天河区,Python web开发工程师,3-5年,本科,15k-25k,"年底双薪,周末双休,节日福利,培训晋升"
会找房（北京）网络技术有限公司,会分期,150-500人,D轮及以上,海淀区,Python开发工程师(J10100),3-5年,大专,15k-30k,"五险一金,十四薪,弹性工作"
深圳小步网络科技有限公司,小步网络,50-150人,B轮,宝安区,Python后台开发工程师,3-5年,本科,15k-30k,"待遇优厚,成长空间大,弹性上班,下午茶"
云鲸智能科技（东莞）有限公司,云鲸智能,15-50人,A轮,东莞市市辖区,Python后台开发工程师,1-3年,不限,11k-16k,"股权激励,扁平化管理,五险一金,年度旅游"
耘智信息科技（上海）有限公司,Seedlink,15-50人,A轮,静安区,Django/Python/后端开发,3-5年,本科,20k-35k,发展前景好、学习发展快
江苏润和软件股份有限公司,润和软件,2000人以上,上市公司,高新技术产业开发区,Python开发工程师,1-3年,本科,8k-15k,"主动性强,学历能力"
乐山金蜜工业卫士服务股份有限公司,金蜜工业卫士,500-2000人,未融资,高新区,高级python开发,3-5年,本科,13k-20k,"五险一金,周末双休,零食供应,团队氛围好"
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,海淀区,资深python开发工程师,3-5年,本科,20k-30k,发挥空间 晋升空间 牛人多 团队优秀
达而观信息科技（上海）有限公司,达观数据,50-150人,B轮,南山区,高级python开发工程师,3-5年,本科,18k-36k,"人工智能,准独角兽,技术氛围浓,发展空间"
上海易路软件有限公司,易路,50-150人,A轮,,Python中级开发工程师,1-3年,本科,10k-18k,高薪福利，弹性工作，五险一金
北京中环信科科技股份有限公司,中环信科,50-150人,未融资,朝阳区,Python开发工程师,1-3年,本科,12k-20k,弹性工作 工作小餐点 与国外团队对接
北京深海巨鲸信息科技有限公司,鲸媒体,15-50人,A轮,海淀区,资深Python 工程师,1-3年,不限,14k-20k,"五险一金,员工福利,餐补,双休"
上海福萝电子科技有限公司,Cobo Wallet,15-50人,A轮,朝阳区,"Python, nodejs，golang工程师",3-5年,本科,30k-60k,"股权激励,成长空间,大牛团队,良好环境"
武汉猫鹰科技有限公司,猫头鹰团队,50-150人,A轮,江夏区,高级Python开发工程师,3-5年,本科,15k-25k,"五险一金,年终奖金,弹性时间,零食水果"
北京天桐互动信息技术有限公司,天桐互动,15-50人,A轮,朝阳区,高级Python工程师,1-3年,本科,20k-35k,"期权激励,扁平化管理,五险一金,年底双薪"
上海砸立电子商务有限公司,上海砸立,50-150人,B轮,闵行区,高级Python工程师,3-5年,本科,25k-40k,出外旅行 技术大牛 美女如云 扁平化管理
维视科技（西安）有限公司,维视科技,15-50人,A轮,曲江新区,高级Python开发工程师,5-10年,本科,12k-18k,"美资企业,人工智能,深度学习,计算机视觉"
上海烨睿信息科技有限公司,虎博科技,50-150人,A轮,长宁区,高级Python开发工程师,3-5年,本科,16k-32k,"硅谷大牛,股权激励,绩效奖金,弹性工作"
北京聚道科技有限公司,GeneDock,15-50人,B轮,海淀区,Python后端工程师,5-10年,本科,25k-40k,"五险一金,免费午餐,团队融洽,技术超前"
深圳码隆科技有限公司,码隆科技,50-150人,B轮,海淀区,python工程师(北京),1-3年,本科,15k-25k,发展前景广阔
乐至（上海）科技有限公司,乐至科技,15-50人,不需要融资,天河区,Python高级开发工程师,3-5年,本科,10k-20k,"环境好,待遇优,福利好,人际简单"
克鲁（北京）网络科技有限公司,Castbox,50-150人,B轮,朝阳区,Python后端开发工程师,3-5年,本科,20k-40k,"大牛云集,硅谷文化,免费三餐,租房补贴"
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,海淀区,资深Python研发工程师,3-5年,本科,20k-40k,"上市公司,六险一金,发挥空间,团队氛围"
上海易路软件有限公司,易路,50-150人,A轮,闵行区,Python高级开发工程师,3-5年,本科,15k-20k,弹性工作，带薪年假，股权激励机会。
北京陌陌科技有限公司,陌陌,500-2000人,上市公司,朝阳区,Java/Python开发工程师（19届）,应届毕业生,本科,12k-24k,"每日下午茶,舒适的环境,可爱的伙伴"
大悟正越网络科技有限公司,大悟正越,50-150人,不需要融资,,python开发工程师,不限,大专,18k-25k,5天8小时 扁平化管理 奖金丰厚
广府数字（深圳）股份有限公司,广府数字,15-50人,未融资,天河区,ＰＨＰ兼 Python 开发工程师,不限,大专,13k-18k,"打造千万级,原始股权,公司核心骨,报酬丰厚"
湖南动脑信息科技有限公司,动脑科技,50-150人,未融资,岳麓区,python web开发工程师,3-5年,大专,10k-20k,"前景广阔,福利优越,大平台,美女如云"
湖北百旺金赋科技有限公司,百旺金赋,150-500人,不需要融资,东湖新技术开发区,python开发,1-3年,本科,6k-8k,"五险一金,14薪,周末双休,免费班车"
北京乐途原动力科技发展有限公司,北京乐途原动力,50-150人,未融资,朝阳区,python 高级工程师,3-5年,大专,20k-35k,"十五薪,打车补贴,双月奖金"
上海海知智能科技有限公司,海知智能,50-150人,A轮,海淀区,Python开发工程师,3-5年,本科,20k-40k,"创新前沿,技术大牛,成长空间大,工作弹性"
成都合智力创科技有限公司,合智力创,15-50人,未融资,青羊区,python开发工程师（虚拟化方向）,不限,不限,7k-14k,周末双休 交通方便
北京点石经纬科技有限公司,OKAY智慧教育,150-500人,B轮,海淀区,python服务开发工程师,1-3年,本科,12k-24k,"领导nic,大平台"
上海优刻得信息科技有限公司,UCloud,500-2000人,D轮及以上,杨浦区,Python开发工程师,5-10年,本科,20k-35k,"六险一金,领导好,独角兽公司,弹性工作"
成都数联铭品科技有限公司,BBD,150-500人,C轮,高新区,算法工程师（python）,不限,硕士,8k-16k,六险一金，补贴，带薪年假
广州经传多赢投资咨询有限公司,经传多赢,2000人以上,不需要融资,天河区,Python开发攻城狮【珠江新城】,3-5年,本科,15k-25k,"成熟团队,美女如云,领导好"
北京智合大方科技有限公司,客知音,15-50人,A轮,东城区,python后端开发工程师,不限,本科,20k-30k,福利待遇
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,福田区,高级Python研发工程师,3-5年,本科,15k-30k,上市公司 发挥空间 折腾技术 牛人多
北京智能优学科技有限公司,熊猫加加,15-50人,未融资,朝阳区,Python高级开发工程师,3-5年,本科,25k-30k,"五险一金,技术大牛,团队出游,部门聚餐"
万科物业发展股份有限公司,万科物业,2000人以上,不需要融资,福田区,高级Python开发,3-5年,本科,15k-25k,"弹性工作,团队激情"
北京神州绿盟信息安全科技股份有限公司,绿盟科技,500-2000人,上市公司,洪山区,python开发工程师,1-3年,本科,15k-25k,年终奖，丰厚补贴，弹性工作，平台好
南京网眼软件有限公司,南京网眼软件有限公司,150-500人,不需要融资,雨花台区,Python后端开发工程师,3-5年,本科,10k-20k,"免费三餐,出国旅游,双休,扁平化管理"
上海汇付数据服务有限公司,汇付,500-2000人,C轮,徐汇区,运维开发工程师（Python）,1-3年,本科,14k-18k,"技术氛围好,工作环境好,福利多"
杭州当堂信息技术有限公司,壹向,50-150人,不需要融资,余杭区,后端Python开发工程师,1-3年,本科,15k-25k,"精英团队,扁平化管理,发展空间大,弹性工作制"
上海基分文化传播有限公司,趣头条,500-2000人,上市公司,浦东新区,Python开发工程师,5-10年,本科,20k-35k,发展
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,Python开发工程师,3-5年,本科,25k-50k,"扁平管理,六险二金,免费三餐,弹性工作"
上海海万信息科技股份有限公司,海万科技,500-2000人,不需要融资,浦东新区,Python开发,3-5年,本科,12k-18k,"节日礼金,体检旅游,年底双薪,五险一金"
上海蔚来汽车有限公司,NIO蔚来,2000人以上,D轮及以上,朝阳区,python,3-5年,本科,20k-40k,"六险一金,弹性办公,租房补贴,学霸团队"
杭州呯嘭智能技术有限公司,PingPong,150-500人,B轮,滨江区,Python开发工程师,3-5年,本科,15k-25k,"跨境电商,独角兽,国内首家,顶级团队"
湖南本地星网络科技有限公司,连载阅读,15-50人,A轮,岳麓区,高级爬虫工程师/python开发,3-5年,大专,10k-15k,"优秀团队,技术氛围好"
广州经传多赢投资咨询有限公司,经传多赢,2000人以上,不需要融资,天河区,量化平台研发工程师-python,3-5年,本科,15k-25k,"技术大牛多,扁平管理,快速兑现"
Gekko Artificial Intelligence Limited,Gekko.ai,15-50人,天使轮,南山区,Python 后端工程师,3-5年,本科,15k-30k,"极客精神,前沿技术,空间大,挑战性"
北京金山软件有限公司,金山办公软件,2000人以上,上市公司,香洲区,Python开发工程师,不限,不限,13k-25k,"待遇好,平台大,平台好,待遇好"
广州经传多赢投资咨询有限公司,经传多赢,2000人以上,不需要融资,番禺区,高级量化研究员-PYTHON【天安科技园】,1-3年,硕士,18k-35k,出国机会 五险一金 年底双薪 美女如云
上海海知智能科技有限公司,海知智能,50-150人,A轮,南山区,Python开发工程师,3-5年,本科,20k-40k,"人工智能,技术大牛,成长空间大,创新前沿"
西安星垂智能科技有限公司,星垂智能,15-50人,不需要融资,浦东新区,Senior Python Engineer,5-10年,本科,40k-60k,"国际化团队, 高层写字楼, 完善的福利"
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,福田区,资深后端研发工程师（python方向）,5-10年,本科,25k-35k,"发展空间大,牛人多,弹性工作制,福利好"
深圳小步网络科技有限公司,小步网络,50-150人,B轮,宝安区,00005-高级Python后台开发工程师,3-5年,本科,20k-30k,"技术大牛多,弹性工作制,下午茶"
孩子王儿童用品股份有限公司,孩子王,2000人以上,C轮,江宁区,python运维开发工程师,3-5年,本科,10k-20k,"互联网氛围,母婴行业,独角兽企业"
华润置地（深圳）有限公司,华润置地商业地产总部,500-2000人,上市公司,南山区,数据工程师（Python）,3-5年,本科,13k-26k,"500强,创新业务,福利好"
北京汉迪移动互联网科技股份有限公司,iHandy,150-500人,不需要融资,海淀区,高级Python工程师,3-5年,本科,25k-50k,"硅谷氛围,高手如云,零食水果,六险一金"
北京神州绿盟信息安全科技股份有限公司,绿盟科技,500-2000人,上市公司,雁塔区,python开发工程师,1-3年,本科,9k-15k,五险一金；弹性工作；餐补；定期体检
上海大岂网络科技有限公司,MoSeeker仟寻,50-150人,B轮,徐汇区,Python实习生,1年以下,本科,1k-2k,大牛教、学习空间大、技术氛围好
杭州嘉云数据科技有限公司,Club Factory,150-500人,C轮,西湖区,Python开发工程师（数据方向）,1-3年,本科,15k-20k,"海量数据,世界级产品,核心业务,高复杂度"
北京图森智途科技有限公司,图森未来,150-500人,C轮,朝阳区,Python后端工程师,1-3年,本科,15k-30k,"行业前沿,大牛云集,发展空间大,薪酬福利好"
上海一条网络科技有限公司,一条视频,150-500人,C轮,徐汇区,Python后台工程师,1-3年,本科,8k-12k,"短视频,电商,13薪"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,黄浦区,Python开发实习生-短视频方向,不限,本科,4k-8k,弹性工作，餐补，租房补贴，休闲下午茶，扁平管理，过亿用户，职业大牛，团队氛围好，优厚薪资
深圳达脉科技有限公司,达脉科技,15-50人,天使轮,南山区,后台Python开发工程师,3-5年,不限,15k-25k,五险一金，年休假，年度旅游、弹性工作
广州经传多赢投资咨询有限公司,经传多赢,2000人以上,不需要融资,天河区,量化平台测试工程师-python,1-3年,本科,8k-13k,出国机会 五险一金 福利待遇好 下午茶
掌阅科技股份有限公司,掌阅,500-2000人,上市公司,朝阳区,Python研发工程师（数据）,1-3年,本科,20k-30k,"上市公司,丰富福利,数据驱动,免费旅游"
南昌力武田电子商务有限公司,力武田,少于15人,不需要融资,虹口区,Python技术经理,3-5年,不限,20k-30k,"薪资待遇好,项目稳定,回报优良"
北京格上添富科技发展有限公司,格上添富,150-500人,不需要融资,朝阳区,高级Python研发工程师,5-10年,本科,20k-35k,"水果零食,扁平化管理,弹性工作"
广州市梦享网络技术有限公司,梦享网络,50-150人,A轮,南山区,Python开发工程师（数据方向）,3-5年,大专,13k-25k,"五险一金,期权激励,弹性工作,周末双休"
西安星垂智能科技有限公司,星垂智能,15-50人,不需要融资,高新技术产业开发区,高级 Python 后端开发工程师,3-5年,本科,15k-25k,"国际化团队, 高层写字楼, 完善的福利"
北京步鼎方舟科技有限公司,微车,150-500人,C轮,海淀区,Python高级开发工程师,3-5年,本科,20k-30k,一日三餐、带薪年假、弹性工作、六险一金
北京首都在线科技股份有限公司,CDS,150-500人,上市公司,海淀区,python研发工程师,5-10年,本科,15k-30k,"薪酬福利好,云计算公司"
沪江教育科技（上海）股份有限公司,沪江,500-2000人,D轮及以上,浦东新区,Python后端开发工程师 (MJ001090),1-3年,大专,15k-30k,"互联网教育,团队牛,氛围佳,弹性办公"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,Python高级研发工程师-度假事业部(J11528),3-5年,本科,20k-40k,团队氛围融洽，帅哥美女多，年假多，年终奖
深圳蓝贝科技有限公司,BluePay,150-500人,B轮,南山区,python开发工程师,3-5年,本科,15k-25k,技术影响商业 大牛云集
武汉平安中信置业有限公司,武汉平安中信置业有限公司,150-500人,不需要融资,海淀区,python开发工程师,5-10年,本科,20k-40k,技术大牛聚集地
惠州市天宇智能科技有限公司,天宇智能,50-150人,不需要融资,惠城区,python开发工程师,1-3年,本科,8k-12k,福利待遇好，周末双休，团队年轻有活力
深圳佑驾创新科技有限公司,MINIEYE,150-500人,A轮,南山区,python工程师,1-3年,本科,15k-30k,"无人驾驶,车厂合作,扁平化管理,股票期权"
北京步鼎方舟科技有限公司,微车,150-500人,C轮,海淀区,Python开发工程师,3-5年,本科,10k-18k,"一日三餐,六险一金,14薪,定期团建"
上海优刻得信息科技有限公司,UCloud,500-2000人,D轮及以上,杨浦区,高级Python开发工程师,5-10年,本科,25k-35k,"六险一金,弹性工作,年终旅游,技术挑战"
杭州嘉云数据科技有限公司,Club Factory,150-500人,C轮,西湖区,python开发工程师,应届毕业生,本科,8k-15k,弹性工作 周末双休
北京汉迪移动互联网科技股份有限公司,iHandy,150-500人,不需要融资,海淀区,Python开发工程师,1-3年,本科,15k-30k,"六险一金,水果零食多,按摩椅,大牛云集"
北京春雨天下软件有限公司,春雨医生,150-500人,C轮,海淀区,Python,3-5年,本科,20k-40k,有挑战，自主加薪，技术氛围好
北京启明合心科技有限公司,合心科技,50-150人,B轮,海淀区,高级python后端工程师,3-5年,本科,20k-35k,"领导好,不打卡,氛围好"
迪原创新（北京）科技有限公司南京分公司,Dilato,150-500人,未融资,雨花台区,Python开发工程师,1-3年,本科,8k-12k,扁平管理、氛围轻松、技术大拿
维我软件（上海）有限公司北京分公司,Veeva,500-2000人,上市公司,朝阳区,高级Python工程师,5-10年,本科,25k-35k,纽交所上市 美资 生命科学 股票
北京七彩焕腾科技有限公司,七彩焕腾,150-500人,B轮,朝阳区,架构师（Python）,5-10年,本科,30k-40k,bat
沪江教育科技（上海）股份有限公司,沪江,500-2000人,D轮及以上,浦东新区,Python后端开发工程师 (MJ000606),3-5年,本科,15k-30k,互联网教育独角兽 上市前夕 团队牛
四川长虹电器股份有限公司,四川长虹电器股份有限公司,2000人以上,上市公司,高新区,python工程师,1-3年,本科,8k-14k,五险一金 年终奖 项目奖
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,Python开发工程师,不限,本科,20k-40k,优秀的团队
南京披云信息科技有限公司,披云科技,15-50人,不需要融资,建邺区,Go/shell/python运维开发工程师,3-5年,大专,5k-10k,"福利健全,弹性工作制,薪资待遇高"
北明软件有限公司,北明软件,2000人以上,上市公司,雨花台区,Python工程师,1-3年,本科,10k-16k,"五险一金,年底双薪,餐补电脑补,发展空间大"
联合信用投资咨询有限公司,联合咨询,50-150人,不需要融资,和平区,Python工程师,1-3年,本科,10k-20k,"技术导向,扁平管理,用餐免费,福利补贴"
银客未来科技（北京）有限公司,INK 银客集团,500-2000人,C轮,海淀区,python开发工程师,5-10年,大专,20k-30k,"七险一金,绩效奖金"
恒羿网络科技（上海）有限公司,Glow,15-50人,B轮,黄浦区,资深Python后端开发工程师,3-5年,本科,20k-35k,"产品优秀,团队出色,硅谷背景,技术氛围佳"
上海媒智科技有限公司,媒智科技,15-50人,不需要融资,徐汇区,Python 后端开发工程师,3-5年,本科,12k-20k,"氛围好,人性化,有发展"
北京汇行科技有限公司,妙计旅行,150-500人,B轮,东城区,Python后端工程师-经理级,3-5年,本科,20k-30k,"七险一金,14薪,晋升空间,部门负责人"
深圳市和讯华谷信息技术有限公司,极光,500-2000人,上市公司,南山区,极光调研 - 高级 Python 工程师,3-5年,本科,18k-35k,"上市公司,14薪+,攻城狮氛围,牛掰团队"
维我软件（上海）有限公司北京分公司,Veeva,500-2000人,上市公司,朝阳区,Python软件工程师,3-5年,本科,15k-25k,纽交所上市 美资 生命科学 股票
微点（杭州）网络科技有限公司,微点（杭州）网络科技有限公司,150-500人,不需要融资,滨江区,Python开发工程师(增长黑客方向),3-5年,不限,15k-25k,高速增长
北京粉笔蓝天科技有限公司,粉笔网,150-500人,不需要融资,朝阳区,Python开发工程师,1-3年,本科,25k-40k,"技术大牛多,福利待遇好"
北京小龙虾科技有限公司,聚宽 JoinQuant,50-150人,B轮,朝阳区,python工程师,不限,本科,20k-35k,"免费中晚餐,下午茶,六险一金,扁平化管理"
